index,MMM,month,year,station_name,code_merge,station_code,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
1374,ABR,4,2017,Iruzubieta,C0BD_Iruzubieta_2017_ABR,C0BD,C0BD_Iruzubieta_2017_ABR,0,76.5,0.414,0.187,0.182549075,8,8,75.1,1.3,20.1,12.58391024,11.2,27.5,17.3,4.9,10.92415361,76.57659196,40.09229783
1377,ABR,4,2017,Mañaria,C0B7_Mañaria_2017_ABR,C0B7,C0B7_Mañaria_2017_ABR,1,71.8,0.474,0.202,0.161487309,8,8,75.5,1.8,16,12.56359519,11.6,28.5,18.6,5.2,10.46911411,74.12051221,40.12137355
1380,ABR,4,2017,Muxika,C063_Muxika_2017_ABR,C063,C063_Muxika_2017_ABR,0,74.9,0.44,0.206,0.179594466,8,8,73.2,2.4,19.3,12.55443061,12.5,29.3,18.9,5.8,10.82052318,74.98699467,40.08374643
1382,ABR,4,2017,Oleta,C0BA_Oleta_2017_ABR,C0BA,C0BA_Oleta_2017_ABR,0,78.8,0.444,0.205,0.186481888,8,7,63,2.8,15.3,12.57512581,12.1,25.8,17.1,6.8,11.15188505,75.98428335,40.10407447
1388,ABR,4,2017,Sangroniz,C0B9_Sangroniz_2017_ABR,C0B9,C0B9_Sangroniz_2017_ABR,0,79.1,1.033,0.486,0.223904757,10,8,68.4,1.7,17.7,12.5913597,11.8,27.7,18.1,5.5,11.1450464,75.50899978,40.13648513
1392,ABR,4,2017,Urkizu,C0B3_Urkizu_2017_ABR,C0B3,C0B3_Urkizu_2017_ABR,0,78.2,0.842,0.307,0.184389363,8,8,89.3,2,23,12.5848118,11.6,28,18.5,5.2,11.08020752,76.60038765,40.12615085
1394,ABR,4,2017,Agauntza,C0E5_Agauntza_2017_ABR,C0E5,C0E5_Agauntza_2017_ABR,0,71.5,0.557,0.232,0.172325042,7,6,47.8,1.6,13.3,12.52742827,12,27.1,18.7,6.1,10.54025202,74.1604735,40.07644694
1395,ABR,4,2017,Aitzu,C0DB_Aitzu_2017_ABR,C0DB,C0DB_Aitzu_2017_ABR,2,74.8,0.558,0.198,0.16722223,8,8,74.9,1.4,19.3,12.56932434,10.5,27,18,4.1,10.54003024,75.22020156,40.16510084
1396,ABR,4,2017,Aixola,C0D3_Aixola_2017_ABR,C0D3,C0D3_Aixola_2017_ABR,1,78.3,0.265,0.102,0.177112149,8,8,69.3,1.6,13.4,12.58756204,10.5,27.3,17.1,4.8,10.83465865,76.66631297,40.18606203
1397,ABR,4,2017,Aizarnazabal,C0DD_Aizarnazabal_2017_ABR,C0DD,C0DD_Aizarnazabal_2017_ABR,0,76.1,0.807,0.444,0.213455901,8,7,81.9,3.4,24,12.5664515,11.9,28.6,17.2,6.6,10.90244897,75.95238542,40.08556918
1398,ABR,4,2017,Alegia,C0E9_Alegia_2017_ABR,C0E9,C0E9_Alegia_2017_ABR,0,74.6,0.89,0.379,0.202699181,7,7,55.4,2.6,15,12.56859934,12.6,29.8,19.8,6.6,10.79792913,74.62681749,40.06007441
1399,ABR,4,2017,Altzola,C078_Altzola_2017_ABR,C078,C078_Altzola_2017_ABR,0,75.4,0.987,0.492,0.227765173,8,8,71.1,2,16.5,12.55672068,11.6,27.9,16.9,6.7,10.87134616,75.74712294,40.08420392
1400,ABR,4,2017,Ameraun,C052_Ameraun_2017_ABR,C052,C052_Ameraun_2017_ABR,1,71.9,0.736,0.155,0.124662974,8,7,93.8,2.4,26.4,12.56385252,10.8,25.8,16.5,5.1,10.57658672,74.19732433,40.14489082
1401,ABR,4,2017,Amundarain,C0E1_Amundarain_2017_ABR,C0E1,C0E1_Amundarain_2017_ABR,2,74.8,0.605,0.218,0.167815271,8,6,46.4,1.6,12.1,12.58632568,11.4,27.7,18.2,5.1,10.46821004,75.43639796,40.18416043
1402,ABR,4,2017,Andoain,C077_Andoain_2017_ABR,C077,C077_Andoain_2017_ABR,0,77.2,0.632,0.503,0.220294221,7,7,76.7,1.7,19.6,12.57069667,11.8,27.2,17,6.3,10.99730416,76.07936184,40.09813531
1403,ABR,4,2017,Añarbe,C080_Añarbe_2017_ABR,C080,C080_Añarbe_2017_ABR,1,81.7,0.724,0.334,0.188962126,9,7,114.5,2.9,30.3,12.59169123,11.2,27.5,18,5.1,11.13329779,75.80311752,40.11532294
1404,ABR,4,2017,Araxes,C0E8_Araxes_2017_ABR,C0E8,C0E8_Araxes_2017_ABR,0,75,0.815,0.343,0.195878798,9,7,63.3,2.2,17,12.53962782,12.4,28.4,18.8,6.5,10.85275459,75.11932281,40.10510975
1407,ABR,4,2017,Belauntza,C0EA_Belauntza_2017_ABR,C0EA,C0EA_Belauntza_2017_ABR,0,75.8,0.406,0.254,0.19652389,9,7,83.5,2.7,22.1,12.55440643,13.4,29.1,19.8,7.6,10.9025928,75.031675,40.11573398
1410,ABR,4,2017,Ereñozu,C0F0_Ereñozu_2017_ABR,C0F0,C0F0_Ereñozu_2017_ABR,0,79.7,0.86,0.541,0.220947754,9,7,90.1,3,20.9,12.59248095,11.8,26.9,17.3,6.7,11.20123629,75.94085939,40.09773941
1412,ABR,4,2017,Estanda,C0E7_Estanda_2017_ABR,C0E7,C0E7_Estanda_2017_ABR,0,72,0.44,0.171,0.15254971,8,6,41.7,1.1,12.4,12.5381596,12.2,27.6,19.3,5.9,10.58392709,74.37584946,40.11017277
1417,ABR,4,2017,Matxinbenta,C0DE_Matxinbenta_2017_ABR,C0DE,C0DE_Matxinbenta_2017_ABR,0,81.9,0.257,0.135,0.192218387,8,7,61.7,1.6,13.4,12.59841341,12.7,28.6,18.7,7.4,11.39381497,75.91803699,40.08418267
1419,ABR,4,2017,Oiartzun,C0F4_Oiartzun_2017_ABR,C0F4,C0F4_Oiartzun_2017_ABR,0,68.2,0.597,0.285,0.189521602,9,7,79.3,1.8,18.8,12.4826109,12.8,28.9,18.2,7.6,10.31806792,72.90128949,40.10631533
1420,ABR,4,2017,Oñati,C0D1_Oñati_2017_ABR,C0D1,C0D1_Oñati_2017_ABR,2,74.7,0.729,0.277,0.174590055,9,7,58.7,1.8,16.9,12.61185357,11.6,27.1,18.6,5.1,10.56536107,75.51178711,40.17711957
1422,ABR,4,2017,San Prudentzio,C0D2_San Prudentzio_2017_ABR,C0D2,C0D2_San Prudentzio_2017_ABR,0,72.7,0.776,0.388,0.228716481,9,7,68.2,2.6,19.7,12.54196396,12.5,29.2,19.5,6.5,10.63488302,74.72256123,40.13696416
1424,ABR,4,2017,Urkulu,C0D0_Urkulu_2017_ABR,C0D0,C0D0_Urkulu_2017_ABR,1,73.1,0.242,0.092,0.137606285,10,7,54.7,2.1,15.2,12.56570384,11.1,27.8,18.4,5.3,10.6458734,74.92351415,40.14291926
1428,ABR,4,2018,Abetxuko,C076_Abetxuko_2018_ABR,C076,C076_Abetxuko_2018_ABR,1,79.2,3.169,0.543,0.237909163,18,13,123.6,4.1,23.7,12.51543441,11.4,26.4,17.4,6.3,10.88965404,73.55055366,40.15386714
1448,ABR,4,2018,Ozaeta,C055_Ozaeta_2018_ABR,C055,C055_Ozaeta_2018_ABR,2,74.8,1.959,0.334,0.165892765,18,14,143.2,2.5,33.2,12.46671984,10.5,25.1,15.8,5.4,10.49433043,72.16247295,40.12876768
1454,ABR,4,2018,Sarria,C0A0_Sarria_2018_ABR,C0A0,C0A0_Sarria_2018_ABR,1,78.2,1.409,0.275,0.154285856,19,13,210.5,5,91.3,12.49177134,10.2,25.5,16.1,5.1,10.67092791,72.99021793,40.1335953
1460,ABR,4,2018,Abusu (La Peña),C0B1_Abusu (La Peña)_2018_ABR,C0B1,C0B1_Abusu (La Peña)_2018_ABR,0,75,3.546,0.78,0.230005306,20,14,155.5,4.2,48.4,12.5129362,13.6,29.4,18.6,9.5,10.59788636,74.03286764,40.07856665
1461,ABR,4,2018,Amorebieta,C079_Amorebieta_2018_ABR,C079,C079_Amorebieta_2018_ABR,0,71.2,3.087,0.643,0.222463609,18,14,187.1,3.5,75.8,12.4849162,13.6,29.2,18.7,9,10.34663067,73.37323469,40.10433805
1462,ABR,4,2018,Aranguren,C0C1_Aranguren_2018_ABR,C0C1,C0C1_Aranguren_2018_ABR,0,72.9,2.257,0.926,0.240273652,19,11,106.8,2.7,21.5,12.49192741,14.1,31.1,20.3,9,10.52328324,73.39473717,40.09448671
1466,ABR,4,2018,Balmaseda,C0C2_Balmaseda_2018_ABR,C0C2,C0C2_Balmaseda_2018_ABR,0,76.7,1.228,0.4,0.210738041,18,13,108.2,4.8,26,12.51995148,12.7,28.9,18.7,7.3,10.82618479,74.47397548,40.11580909
1474,ABR,4,2018,Elorrio,C074_Elorrio_2018_ABR,C074,C074_Elorrio_2018_ABR,0,74.5,0.77,0.264,0.171892888,21,13,156.2,1.4,35.7,12.51500127,14.5,30,20.1,9.9,10.4007432,73.30330513,40.08191082
1475,ABR,4,2018,Galdakao,C009_Galdakao_2018_ABR,C009,C009_Galdakao_2018_ABR,0,70.2,5.234,1.251,0.360501211,16,14,168.7,5,58.4,12.49376946,14.8,29.7,19.6,10.6,10.38937233,72.70404043,40.10445867
1478,ABR,4,2018,Iruzubieta,C0BD_Iruzubieta_2018_ABR,C0BD,C0BD_Iruzubieta_2018_ABR,0,77.7,1.052,0.3,0.174879419,19,14,184.6,2.6,54.1,12.52850575,13,28.9,18.5,8.1,10.95406233,74.59506588,40.12509811
1481,ABR,4,2018,Mañaria,C0B7_Mañaria_2018_ABR,C0B7,C0B7_Mañaria_2018_ABR,0,72.3,1.212,0.321,0.165594056,20,13,187.1,1.5,71.2,12.47931491,13.6,28.5,18.7,9.1,10.43012395,73.33168897,40.08246551
1484,ABR,4,2018,Muxika,C063_Muxika_2018_ABR,C063,C063_Muxika_2018_ABR,0,76.5,1.328,0.322,0.178223632,17,13,126.3,2,30.4,12.49764295,13.8,30.4,19.3,8.8,10.84579169,74.79761355,40.10860075
1486,ABR,4,2018,Oleta,C0BA_Oleta_2018_ABR,C0BA,C0BA_Oleta_2018_ABR,0,78.9,1.642,0.349,0.188444337,18,15,119.9,2.2,35.7,12.51861175,13.9,31.5,18.7,9.4,11.09238306,75.29967501,40.14114242
1492,ABR,4,2018,Sangroniz,C0B9_Sangroniz_2018_ABR,C0B9,C0B9_Sangroniz_2018_ABR,0,77.2,2.776,0.632,0.225222668,20,13,150.8,6.2,42,12.52845493,13.8,30.1,19.2,9.3,10.68568665,74.68571376,40.10901027
1496,ABR,4,2018,Urkizu,C0B3_Urkizu_2018_ABR,C0B3,C0B3_Urkizu_2018_ABR,0,73.9,2.912,0.641,0.234141726,18,14,194,2.9,80.1,12.49922959,13.8,28.6,19.2,9,10.60022089,73.96355118,40.11643072
1498,ABR,4,2018,Agauntza,C0E5_Agauntza_2018_ABR,C0E5,C0E5_Agauntza_2018_ABR,0,71.8,1.452,0.41,0.156413734,22,13,153.2,3.5,38.7,12.47469862,13.4,27.7,18.3,8.7,10.3011841,72.21282511,40.04100332
1499,ABR,4,2018,Aitzu,C0DB_Aitzu_2018_ABR,C0DB,C0DB_Aitzu_2018_ABR,0,74.7,1.258,0.353,0.175557651,21,12,190.9,2.8,63.2,12.49587739,12,28.8,18.1,7.1,10.56068952,74.11487027,40.06518622
1500,ABR,4,2018,Aixola,C0D3_Aixola_2018_ABR,C0D3,C0D3_Aixola_2018_ABR,0,75.6,0.436,0.156,0.17194942,21,13,176.1,2.4,44,12.50283431,12,27.2,17.3,7.6,10.59025019,74.11822747,40.07924081
1501,ABR,4,2018,Aizarnazabal,C0DD_Aizarnazabal_2018_ABR,C0DD,C0DD_Aizarnazabal_2018_ABR,0,73.8,2.424,0.695,0.237686312,19,15,175,3.6,55.2,12.49523546,13.7,28.7,18.3,9.4,10.55778136,73.846347,40.07806086
1502,ABR,4,2018,Alegia,C0E9_Alegia_2018_ABR,C0E9,C0E9_Alegia_2018_ABR,0,81.1,2.715,0.716,0.267328212,18,13,182,1.6,70.8,12.54214751,13.9,29.8,20.3,8.9,11.20696369,75.46326658,40.14378995
1503,ABR,4,2018,Altzola,C078_Altzola_2018_ABR,C078,C078_Altzola_2018_ABR,0,74.9,3.486,0.839,0.231987832,20,14,188.9,2.8,57.6,12.51335035,13.7,29.3,18.7,9.4,10.59068831,73.93808824,40.07811136
1504,ABR,4,2018,Ameraun,C052_Ameraun_2018_ABR,C052,C052_Ameraun_2018_ABR,0,70.1,2.246,0.608,0.213953324,19,15,340.8,2.8,167.3,12.48350843,12.7,28,17.6,8.4,10.16588274,72.66728402,40.09404141
1505,ABR,4,2018,Amundarain,C0E1_Amundarain_2018_ABR,C0E1,C0E1_Amundarain_2018_ABR,0,74.6,1.293,0.406,0.165079439,23,12,169.8,2.9,47.9,12.5077314,13.6,28.5,18.7,8.6,10.22213308,72.83058129,40.06429957
1506,ABR,4,2018,Andoain,C077_Andoain_2018_ABR,C077,C077_Andoain_2018_ABR,0,78,2.032,0.636,0.223527858,20,15,237.5,3.6,93.5,12.5240286,13.9,28.2,18.5,9.3,10.75836073,75.05234202,40.11361192
1507,ABR,4,2018,Añarbe,C080_Añarbe_2018_ABR,C080,C080_Añarbe_2018_ABR,0,81.6,1.599,0.598,0.207150456,22,11,287.2,4.7,127.8,12.51510518,13.3,28.8,18.8,8.5,10.86897761,75.5132179,40.14305612
1508,ABR,4,2018,Araxes,C0E8_Araxes_2018_ABR,C0E8,C0E8_Araxes_2018_ABR,0,76.4,2.208,0.564,0.232223579,19,13,223.3,2.2,95.6,12.52367562,13.2,27.9,18.8,8.5,10.80324179,74.37459994,40.09712871
1511,ABR,4,2018,Belauntza,C0EA_Belauntza_2018_ABR,C0EA,C0EA_Belauntza_2018_ABR,0,77.4,1.165,0.374,0.200407782,19,14,212.3,2.8,91.3,12.51943225,13.7,28,19.2,8.8,10.91730748,74.83956889,40.11255318
1514,ABR,4,2018,Ereñozu,C0F0_Ereñozu_2018_ABR,C0F0,C0F0_Ereñozu_2018_ABR,0,79.5,2.068,0.828,0.238132724,19,12,233.2,2.2,102.1,12.51873269,13.8,28.6,18.6,9.4,10.9771471,75.30458107,40.14583155
1516,ABR,4,2018,Estanda,C0E7_Estanda_2018_ABR,C0E7,C0E7_Estanda_2018_ABR,0,74.8,1.26,0.316,0.162082367,20,13,185.8,3.2,77.1,12.51040763,13.6,28.5,19.2,8.8,10.58932051,73.99434806,40.07699747
1521,ABR,4,2018,Matxinbenta,C0DE_Matxinbenta_2018_ABR,C0DE,C0DE_Matxinbenta_2018_ABR,0,78,0.782,0.242,0.173093527,22,14,221,2.6,83.9,12.50851578,12.4,26.3,17.6,7.9,10.5786669,74.31554355,40.10051971
1523,ABR,4,2018,Oiartzun,C0F4_Oiartzun_2018_ABR,C0F4,C0F4_Oiartzun_2018_ABR,0,72.1,1.884,0.465,0.197176933,19,14,178.9,3.3,71,12.49813308,14.6,29.3,19,10.2,10.49954193,72.95826115,40.10514197
1524,ABR,4,2018,Oñati,C0D1_Oñati_2018_ABR,C0D1,C0D1_Oñati_2018_ABR,0,75.9,2.276,0.494,0.213439775,19,14,144.5,2,39.2,12.51621102,13.2,28.6,18.9,8.2,10.71426923,74.27027931,40.09329183
1526,ABR,4,2018,San Prudentzio,C0D2_San Prudentzio_2018_ABR,C0D2,C0D2_San Prudentzio_2018_ABR,0,75.6,1.773,0.628,0.212512016,20,14,162.3,1.8,41.4,12.50524896,13.1,29.3,19.1,8.1,10.64570099,74.27558946,40.08467437
1528,ABR,4,2018,Urkulu,C0D0_Urkulu_2018_ABR,C0D0,C0D0_Urkulu_2018_ABR,0,74.4,0.698,0.169,0.159059196,21,16,167.7,3.2,39.5,12.49264332,12.5,28,17.6,7.8,10.54549073,74.15763956,40.06273552
1636,MAY,5,2016,Abetxuko,C076_Abetxuko_2016_MAY,C076,C076_Abetxuko_2016_MAY,0,77.3,0.089,0.066,0.152296467,14,9,32.4,2.7,10.5,12.53798679,13.6,29.5,21.1,7.7,10.91270328,74.92953303,40.13496669
1653,MAY,5,2016,Ozaeta,C055_Ozaeta_2016_MAY,C055,C055_Ozaeta_2016_MAY,1,76.1,0.145,0.095,0.1539727,14,10,30.3,2.4,6.6,12.5189447,13.9,27.8,19.8,8.3,10.72600193,75.21444383,40.10558023
1658,MAY,5,2016,Sarria,C0A0_Sarria_2016_MAY,C0A0,C0A0_Sarria_2016_MAY,1,81,0.334,0.176,0.179287573,20,12,47.4,5.4,8.5,12.50287414,13.6,28.4,20.5,8,10.86438463,75.03619018,40.15231359
1663,MAY,5,2016,Abusu (La Peña),C0B1_Abusu (La Peña)_2016_MAY,C0B1,C0B1_Abusu (La Peña)_2016_MAY,0,84.9,0.434,0.244,0.178723561,15,12,57.7,6.8,7.8,12.564245,14.6,27.1,20.2,9.9,12.03288224,74.57175506,40.18760479
1664,MAY,5,2016,Amorebieta,C079_Amorebieta_2016_MAY,C079,C079_Amorebieta_2016_MAY,0,75.4,0.462,0.341,0.221223743,16,14,87.9,4.3,16.4,12.50215458,14.8,29.6,20.7,9.7,10.6947234,74.8218373,40.13299956
1665,MAY,5,2016,Aranguren,C0C1_Aranguren_2016_MAY,C0C1,C0C1_Aranguren_2016_MAY,0,73,0.722,0.574,0.230513289,16,11,48.9,4.7,9.9,12.49454158,16.8,31,23.1,11.2,10.78364439,73.81436619,40.13541947
1669,MAY,5,2016,Balmaseda,C0C2_Balmaseda_2016_MAY,C0C2,C0C2_Balmaseda_2016_MAY,3,70.1,0.358,0.307,0.198632776,16,7,47,5.7,13.5,12.49468086,13.1,28.1,19.5,7.2,10.22939606,72.36312412,40.12872093
1672,MAY,5,2016,Berriatua,C0BE_Berriatua_2016_MAY,C0BE,C0BE_Berriatua_2016_MAY,0,77.5,0.263,0.185,0.177791399,17,12,57.7,3.6,9.3,12.52503486,15.9,28,21.1,11.4,11.0358449,74.69650464,40.11568857
1677,MAY,5,2016,Elorrio,C074_Elorrio_2016_MAY,C074,C074_Elorrio_2016_MAY,0,75.3,0.278,0.143,0.16351713,17,11,57.3,6.1,9.1,12.49197679,15.9,31.1,22.2,10.6,10.84127039,74.37171916,40.09555688
1680,MAY,5,2016,Iruzubieta,C0BD_Iruzubieta_2016_MAY,C0BD,C0BD_Iruzubieta_2016_MAY,0,77.5,0.246,0.158,0.171482763,16,14,72.2,4.8,12.9,12.51159137,14.6,29.4,20.2,9.2,11.04405198,75.25345519,40.10668451
1683,MAY,5,2016,Mañaria,C0B7_Mañaria_2016_MAY,C0B7,C0B7_Mañaria_2016_MAY,0,74,0.264,0.168,0.175299652,16,12,49.5,2.5,9.6,12.49759776,15.8,30.5,21.6,10.6,10.66095872,74.12509922,40.12472898
1686,MAY,5,2016,Muxika,C063_Muxika_2016_MAY,C063,C063_Muxika_2016_MAY,0,72.3,0.302,0.183,0.179670217,17,14,80.2,9.2,22.2,12.48949702,15.3,29.8,21.1,9.7,10.55247587,73.27870803,40.12435226
1688,MAY,5,2016,Oleta,C0BA_Oleta_2016_MAY,C0BA,C0BA_Oleta_2016_MAY,0,81.2,0.222,0.157,0.17229443,18,12,71.9,5,13.6,12.54215328,15.8,26.7,20.8,11.1,11.26175086,75.38174251,40.14910752
1694,MAY,5,2016,Sangroniz,C0B9_Sangroniz_2016_MAY,C0B9,C0B9_Sangroniz_2016_MAY,0,77,0.99,0.422,0.210687043,15,12,47.7,4.7,7.2,12.51536267,15.1,27.6,20.9,9.9,11.01183485,75.29752517,40.10537339
1698,MAY,5,2016,Urkizu,C0B3_Urkizu_2016_MAY,C0B3,C0B3_Urkizu_2016_MAY,0,77.8,0.512,0.226,0.174287725,17,14,69.7,4.4,15.4,12.51749851,15,29.9,21.2,9.6,11.08751259,75.26269949,40.09934511
1700,MAY,5,2016,Agauntza,C0E5_Agauntza_2016_MAY,C0E5,C0E5_Agauntza_2016_MAY,0,74.3,0.29,0.199,0.194712042,19,15,53.2,2.1,13.5,12.50011162,15,29.3,20.4,10.3,10.67871955,73.77248414,40.07390463
1701,MAY,5,2016,Aitzu,C0DB_Aitzu_2016_MAY,C0DB,C0DB_Aitzu_2016_MAY,0,74.3,0.307,0.17,0.181455056,19,13,59.8,5.5,9,12.50276763,14.1,29,20.4,8.7,10.61767799,73.78629106,40.07822116
1702,MAY,5,2016,Aixola,C0D3_Aixola_2016_MAY,C0D3,C0D3_Aixola_2016_MAY,0,78.8,0.279,0.109,0.147241209,18,12,84.3,12.9,29.9,12.51831706,13.8,29,19.6,9.1,11.08408595,75.28281191,40.14005609
1703,MAY,5,2016,Aizarnazabal,C0DD_Aizarnazabal_2016_MAY,C0DD,C0DD_Aizarnazabal_2016_MAY,0,79.4,0.488,0.375,0.204741555,19,11,66.8,4.1,11,12.51841592,15.2,28.9,20.7,10.6,10.95465579,75.08600972,40.15590338
1704,MAY,5,2016,Alegia,C0E9_Alegia_2016_MAY,C0E9,C0E9_Alegia_2016_MAY,0,80.5,0.51,0.353,0.190191905,23,14,53.6,2,10.3,12.50900941,15.8,31.2,21.7,11.1,10.52297607,74.61000388,40.16179424
1705,MAY,5,2016,Altzola,C078_Altzola_2016_MAY,C078,C078_Altzola_2016_MAY,0,76.1,0.55,0.438,0.223876183,18,12,65.7,2.6,10.3,12.50122327,14.8,28.1,20.1,10.5,10.85809513,74.65512037,40.08883296
1706,MAY,5,2016,Ameraun,C052_Ameraun_2016_MAY,C052,C052_Ameraun_2016_MAY,0,75.6,0.569,0.479,0.229375541,19,16,133.2,9.4,17,12.51517326,13.8,27.6,18.6,9.7,10.69116043,74.31715608,40.08644879
1707,MAY,5,2016,Amundarain,C0E1_Amundarain_2016_MAY,C0E1,C0E1_Amundarain_2016_MAY,0,79.6,0.44,0.225,0.183985788,19,13,52.6,2.8,14.9,12.51781506,14.6,29.4,20.2,9.7,10.99760691,75.45678343,40.15758162
1708,MAY,5,2016,Andoain,C077_Andoain_2016_MAY,C077,C077_Andoain_2016_MAY,0,75.4,0.445,0.37,0.212594325,21,15,81.2,4,12.2,12.50790762,15.3,33,20.3,11,10.38999341,73.5711521,40.09081016
1709,MAY,5,2016,Añarbe,C080_Añarbe_2016_MAY,C080,C080_Añarbe_2016_MAY,0,82.9,0.689,0.296,0.178715907,21,17,148,6.2,32.7,12.5251903,14.5,30.8,20.6,9.7,11.06423382,76.01416813,40.13894072
1713,MAY,5,2016,Belauntza,C0EA_Belauntza_2016_MAY,C0EA,C0EA_Belauntza_2016_MAY,0,79.1,0.282,0.239,0.189294563,23,13,84.3,2.9,18.1,12.49972617,16.4,31,21.9,11.8,10.32467347,74.10396191,40.17098663
1716,MAY,5,2016,Ereñozu,C0F0_Ereñozu_2016_MAY,C0F0,C0F0_Ereñozu_2016_MAY,0,86.4,0.61,0.459,0.209866324,21,17,118.4,3.8,18.9,12.55171342,15.6,30.2,20.7,11.3,11.46429401,76.34651523,40.13933937
1717,MAY,5,2016,Estanda,C0E7_Estanda_2016_MAY,C0E7,C0E7_Estanda_2016_MAY,0,75.5,0.432,0.144,0.153030804,18,12,59.2,7.2,11.9,12.50315088,15.3,29.5,21.2,10.3,10.81960045,74.37503095,40.08338768
1722,MAY,5,2016,Matxinbenta,C0DE_Matxinbenta_2016_MAY,C0DE,C0DE_Matxinbenta_2016_MAY,0,82.8,0.264,0.123,0.158881265,18,14,62.3,7.5,17.6,12.54866821,16.1,31.2,21.3,11.6,11.44523537,75.85928893,40.15877942
1724,MAY,5,2016,Oiartzun,C0F4_Oiartzun_2016_MAY,C0F4,C0F4_Oiartzun_2016_MAY,0,69.7,0.525,0.241,0.169525128,20,16,132.2,5.6,24.5,12.52037174,16.1,28.5,20.7,11.9,10.35465022,71.17492219,40.08224025
1725,MAY,5,2016,Oñati,C0D1_Oñati_2016_MAY,C0D1,C0D1_Oñati_2016_MAY,0,75,0.358,0.232,0.195628835,17,12,52.4,4.7,12.2,12.49843599,15,30,21,9.6,10.76209866,74.49349666,40.09371224
1729,MAY,5,2016,Urkulu,C0D0_Urkulu_2016_MAY,C0D0,C0D0_Urkulu_2016_MAY,0,73.6,0.148,0.073,0.14713684,17,8,35.3,3.1,7.6,12.51201774,14.2,28.5,20.4,9.3,10.5898195,73.93561491,40.11774207
1733,MAY,5,2017,Abetxuko,C076_Abetxuko_2017_MAY,C076,C076_Abetxuko_2017_MAY,1,72.2,0.086,0.05,0.127874274,9,8,52.6,2.3,18.8,12.52059164,15.8,33.5,23.7,8.3,10.01905559,74.78800768,40.13746543
1753,MAY,5,2017,Ozaeta,C055_Ozaeta_2017_MAY,C055,C055_Ozaeta_2017_MAY,1,74.1,0.425,0.313,0.197997441,11,8,54.4,7.9,17.6,12.55395073,16.8,33.8,24.4,9.9,10.2835656,74.60358764,40.12324253
1759,MAY,5,2017,Sarria,C0A0_Sarria_2017_MAY,C0A0,C0A0_Sarria_2017_MAY,0,79.6,0.679,0.172,0.176478708,12,9,101.8,9,29.8,12.55646483,15.7,33.9,23.5,8.8,11.37122385,74.86572241,40.15393012
1765,MAY,5,2017,Abusu (La Peña),C0B1_Abusu (La Peña)_2017_MAY,C0B1,C0B1_Abusu (La Peña)_2017_MAY,0,72.6,1.134,0.221,0.12915221,16,9,71,4,23.1,12.49084304,16.8,35.2,23,11.9,10.75981027,73.64239509,40.13434681
1766,MAY,5,2017,Amorebieta,C079_Amorebieta_2017_MAY,C079,C079_Amorebieta_2017_MAY,0,71.8,0.972,0.333,0.175348777,12,9,66.2,2.9,27.4,12.5071795,16.9,35.2,23.3,11.4,10.71033051,73.54702181,40.09578858
1767,MAY,5,2017,Aranguren,C0C1_Aranguren_2017_MAY,C0C1,C0C1_Aranguren_2017_MAY,0,73.8,0.805,0.488,0.224118215,16,8,84.4,4.2,24.2,12.49995489,18.6,37.8,25.9,12.5,10.89094534,73.4847066,40.11543562
1771,MAY,5,2017,Balmaseda,C0C2_Balmaseda_2017_MAY,C0C2,C0C2_Balmaseda_2017_MAY,1,74,0.312,0.273,0.193332761,13,7,71.7,6.1,23.6,12.51345791,15.2,36,22.8,8.3,10.61974971,75.4875797,40.09230382
1774,MAY,5,2017,Berriatua,C0BE_Berriatua_2017_MAY,C0BE,C0BE_Berriatua_2017_MAY,0,77.9,0.611,0.193,0.168227418,12,8,91.3,4.1,39.2,12.57169449,17,31.7,22.5,12.1,11.19825424,75.52526659,40.15441627
1779,MAY,5,2017,Elorrio,C074_Elorrio_2017_MAY,C074,C074_Elorrio_2017_MAY,0,75,0.373,0.132,0.138761427,14,9,79.9,2,37.1,12.51788802,17.7,34.8,24.7,11.6,10.84274609,74.31572566,40.13695308
1783,MAY,5,2017,Iruzubieta,C0BD_Iruzubieta_2017_MAY,C0BD,C0BD_Iruzubieta_2017_MAY,0,76.5,0.55,0.164,0.139758499,14,8,93.8,7.7,39.5,12.52034755,16,33.3,22.4,10,11.01404414,75.30807929,40.10783479
1786,MAY,5,2017,Mañaria,C0B7_Mañaria_2017_MAY,C0B7,C0B7_Mañaria_2017_MAY,0,71.1,0.582,0.172,0.145381075,18,8,88.4,4.8,40.5,12.46010633,16.7,35.5,23.9,10.2,10.57396169,72.71969918,40.1228933
1789,MAY,5,2017,Muxika,C063_Muxika_2017_MAY,C063,C063_Muxika_2017_MAY,0,74.4,0.53,0.169,0.141325807,15,8,77.9,9.7,28.5,12.51153235,17,34.5,23.5,10.9,10.75974892,74.20998505,40.14126731
1791,MAY,5,2017,Oleta,C0BA_Oleta_2017_MAY,C0BA,C0BA_Oleta_2017_MAY,0,78.7,0.734,0.177,0.157627808,14,7,84.9,3.3,46,12.52795618,16.4,32.5,21.9,11.6,11.42007479,75.45865927,40.13683092
