,merge_cod,code_merge,codigo, estacion,year,month,hum,hum_imputed_proba,freez,freez_imputed_proba,rain,rain_imputed_proba,lev_max,lev_max_imputed_proba,lev_mid,lev_mid_imputed_proba,lev_min,lev_min_imputed_proba,rain_1mm,rain_1mm_imputed_proba,rain_cum,rain_cum_imputed_proba,rain_max_10,rain_max_10_imputed_proba,rain_max_day,rain_max_day_imputed_proba,temp_avg,temp_avg_imputed_proba,temp_max_abs,temp_max_abs_imputed_proba,temp_max_avg,temp_max_avg_imputed_proba,temp_min_abs,temp_min_abs_imputed_proba,wind_avg,wind_avg_imputed_proba,wind_max,wind_max_imputed_proba,wind_max_avg,wind_max_avg_imputed_proba,sun,sun_imputed_proba
3381,C044_Gorbea_2019_SET,C044_Gorbea_2019_SET,C044,Gorbea,2019,SET,87.8,,0,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12291937321424484,8,,80.6,,2.3,,23.7,,14.3,,26.0,,19.9,,10.0,,6.1,0.04128933697938919,77.0,0.0288848914206028,47.4,0.09731972217559814,14.1,0.5032492280006409
3389,C055_Ozaeta_2019_SET,C055_Ozaeta_2019_SET,C055,Ozaeta,2019,SET,77.4,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14157672226428986,6,,56.2,,2.5,,16.4,,16.0,,28.6,,22.7,,10.4,,5.1,0.04376627132296562,61.2,0.02736368030309677,41.3,0.10304977744817734,5.4,0.20823976397514343
3396,C049_Subijana_2019_SET,C049_Subijana_2019_SET,C049,Subijana,2019,SET,71.9,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12913933396339417,7,,62.9,,6.4,,22.5,,16.2,,28.5,,23.2,,10.2,,7.6,0.03021983429789543,60.5,0.03430205211043358,31.8,0.19153818488121033,10.8,0.2528369724750519
3409,C0B6_Berna_2019_SET,C0B6_Berna_2019_SET,C0B6,Berna,2019,SET,82.3,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10276518762111664,9,,79.3,,6.3,,42,,17.5,,31.0,,25.0,,12.5,,4.9,0.04572439193725586,61.9,0.03242109715938568,41.5,0.1899629831314087,9.6,0.4086686074733734
3451,C084_Behobia_2019_SET,C084_Behobia_2019_SET,C084,Behobia,2019,SET,76.7,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1146644726395607,8,,67.3,,3.3,,20.5,,18.5,,31.3,,22.9,,14.6,,5.1,0.039815664291381836,61.9,0.0322762131690979,31.6,0.19690610468387604,16.5,0.19412678480148315
3456,C0F1_Eskas_2019_SET,C0F1_Eskas_2019_SET,C0F1,Eskas,2019,SET,79.2,,0,,17,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12564527988433838,11,,106,,4,,37.7,,16.0,,25.9,,20.5,,12.5,,7.6,0.033014025539159775,61.9,0.048537809401750565,27.1,0.20037057995796204,5.9,0.14987483620643616
3485,C044_Gorbea_2017_SET,C044_Gorbea_2017_SET,C044,Gorbea,2017,SET,87.9,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1230873093008995,8,,40.1,,1.4,,11.3,,13.1,,26.5,,18.7,,8.5,,5.1,0.03956836089491844,61.9,0.03670499101281166,29.4,0.14527049660682678,9.1,0.3041698932647705
3500,C049_Subijana_2017_SET,C049_Subijana_2017_SET,C049,Subijana,2017,SET,73.8,,0,,6,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09583591669797897,2,,8.1,,0.8,,4.9,,14.8,,29.7,,22.2,,8.5,,6.5,0.03807273507118225,52.9,0.03330769017338753,31.4,0.41201677918434143,20.8,0.08401744812726974
3503,C070_Zaldiaran_2017_SET,C070_Zaldiaran_2017_SET,C070,Zaldiaran,2017,SET,81.4,,0,,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12385489791631699,6,,20.7,,0.8,,6.3,,12.9,,26.1,,18.1,,9.4,,14.5,0.05832606554031372,61.2,0.028801174834370613,36.2,0.16841934621334076,10.0,0.18002945184707642
3513,C0B6_Berna_2017_SET,C0B6_Berna_2017_SET,C0B6,Berna,2017,SET,86.4,,0,,19,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12443889677524567,14,,96.3,,1.8,,20.6,,15.9,,30.8,,22.5,,11.1,,6.3,0.02750876359641552,77.0,0.03208556026220322,41.8,0.17171484231948853,17.9,0.2012868970632553
3520,C009_Galdakao_2017_SET,C009_Galdakao_2017_SET,C009,Galdakao,2017,SET,80.9,,0,,18,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14565034210681915,12,,95.9,,2.2,,21,,17.6,,30.6,,22.8,,13.2,,6.2,0.03018578328192234,62.6,0.03227268159389496,35.8,0.4043578803539276,18.7,0.517084538936615
3555,C084_Behobia_2017_SET,C084_Behobia_2017_SET,C084,Behobia,2017,SET,79.5,,0,,17,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14139974117279053,14,,236.1,,3.7,,59,,17.1,,29.6,,21.3,,13.6,,5.4,0.03174242749810219,61.9,0.03889760747551918,30.3,0.21096333861351013,20.4,0.1767183393239975
3589,C044_Gorbea_2018_SET,C044_Gorbea_2018_SET,C044,Gorbea,2018,SET,86.1,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11872998625040054,5,,12.8,,0.8,,4.1,,16.1,,29.9,,22.8,,11.0,,7.6,0.0433398075401783,77.0,0.04327255114912987,34.9,0.18106642365455627,16.2,0.20925919711589813
3597,C055_Ozaeta_2018_SET,C055_Ozaeta_2018_SET,C055,Ozaeta,2018,SET,77.3,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13318759202957153,4,,13.9,,2.1,,6.6,,17.0,,30.4,,24.6,,10.3,,5.5,0.04812115058302879,62.6,0.02549896575510502,41.0,0.21732300519943237,18.5,0.23592007160186768
3604,C049_Subijana_2018_SET,C049_Subijana_2018_SET,C049,Subijana,2018,SET,71.6,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13214457035064697,1,,13.8,,3.1,,10.7,,18.2,,33.2,,26.6,,11.6,,6.0,0.05527351796627045,49.3,0.02819843962788582,29.1,0.6736681461334229,17.5,0.5419343113899231
3617,C0B6_Berna_2018_SET,C0B6_Berna_2018_SET,C0B6,Berna,2018,SET,84.2,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11591220647096634,7,,22.5,,3.7,,6.8,,18.9,,33.3,,27.4,,13.4,,6.5,0.03498532995581627,61.9,0.026715774089097977,37.9,0.3739309012889862,20.6,0.21575072407722473
3641,C0B9_Sangroniz_2018_SET,C0B9_Sangroniz_2018_SET,C0B9,Sangroniz,2018,SET,84.5,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12835408747196198,3,,10.7,,1.1,,4.4,,19.1,,34.7,,25.6,,13.6,,6.5,0.036250755190849304,44.6,0.031449463218450546,28.1,0.36253613233566284,19.1,0.4759637117385864
3659,C084_Behobia_2018_SET,C084_Behobia_2018_SET,C084,Behobia,2018,SET,79.0,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12966996431350708,7,,42.2,,4.4,,26.2,,19.5,,33.8,,23.9,,15.5,,5.9,0.0338909775018692,61.9,0.03162490949034691,32.8,0.2370799332857132,20.4,0.2841637134552002
3664,C0F1_Eskas_2018_SET,C0F1_Eskas_2018_SET,C0F1,Eskas,2018,SET,83.5,,0,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1194261685013771,7,,58,,4.8,,19.1,,17.4,,30.1,,23.2,,13.4,,6.0,0.048307519406080246,70.6,0.03617675602436066,37.3,0.1275259256362915,17.5,0.3778039515018463
3690,C044_Gorbea_2016_OCT,C044_Gorbea_2016_OCT,C044,Gorbea,2016,OCT,88.5,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11231929808855057,5,,20.7,,1.2,,9.2,,11.6,,25.3,,17.6,,7.2,,6.5,0.03362378105521202,61.9,0.03703625500202179,30.6,0.18212826550006866,18.8,0.14483745396137238
3704,C049_Subijana_2016_OCT,C049_Subijana_2016_OCT,C049,Subijana,2016,OCT,78.9,,1,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10311124473810196,2,,27.8,,5.8,,22.6,,12.1,,27.6,,19.4,,6.3,,14.5,0.05287332832813263,61.2,0.0311167873442173,34.2,0.2759438157081604,18.0,0.5932643413543701
3706,C070_Zaldiaran_2016_OCT,C070_Zaldiaran_2016_OCT,C070,Zaldiaran,2016,OCT,82.0,,0,,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1029011607170105,5,,12.4,,0.8,,3,,11.3,,23.8,,15.6,,8.2,,6.1,0.05253291130065918,67.0,0.028310351073741913,41.8,0.4921203553676605,5.1,0.5355333685874939
3716,C0B6_Berna_2016_OCT,C0B6_Berna_2016_OCT,C0B6,Berna,2016,OCT,83.6,,0,,9,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11821887642145157,6,,39.7,,3.5,,16.9,,13.6,,27.9,,20.8,,8.5,,6.0,0.034795887768268585,62.6,0.03315460681915283,38.2,0.2635287940502167,17.5,0.564224123954773
3757,C084_Behobia_2016_OCT,C084_Behobia_2016_OCT,C084,Behobia,2016,OCT,75.8,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11272025853395462,5,,58.1,,5,,31.4,,15.2,,25.7,,19.5,,11.4,,6.0,0.0382089726626873,51.8,0.03279901668429375,29.1,0.19593434035778046,10.6,0.16327637434005737
3790,C044_Gorbea_2019_OCT,C044_Gorbea_2019_OCT,C044,Gorbea,2019,OCT,90.8,,0,,17,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08298660814762115,9,,66.5,,1.5,,13.7,,11.5,,23.5,,17.2,,7.5,,6.5,0.025258781388401985,52.9,0.03287583589553833,31.8,0.22586441040039062,16.5,0.127761572599411
3798,C055_Ozaeta_2019_OCT,C055_Ozaeta_2019_OCT,C055,Ozaeta,2019,OCT,80.6,,0,,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14018632471561432,12,,65,,1.6,,17.6,,12.9,,26.8,,19.3,,7.7,,14.5,0.04234775900840759,77.0,0.0356605239212513,34.2,0.09621330350637436,17.2,0.1949651837348938
3805,C049_Subijana_2019_OCT,C049_Subijana_2019_OCT,C049,Subijana,2019,OCT,75.8,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13104529678821564,9,,51.2,,1.9,,10.8,,13.0,,26.8,,19.7,,7.4,,5.4,0.032736945897340775,61.9,0.035349126905202866,29.6,0.22755882143974304,15.2,0.4421815276145935
3818,C0B6_Berna_2019_OCT,C0B6_Berna_2019_OCT,C0B6,Berna,2019,OCT,83.4,,0,,20,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1220507100224495,14,,107.7,,2.8,,24.8,,15.4,,27.7,,21.3,,10.9,,4.9,0.030986621975898743,77.0,0.025397423654794693,41.8,0.3507314920425415,5.4,0.2562814950942993
3860,C084_Behobia_2019_OCT,C084_Behobia_2019_OCT,C084,Behobia,2019,OCT,76.9,,0,,19,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.16635027527809143,17,,158.2,,4.2,,35.7,,16.6,,28.7,,20.7,,12.9,,5.7,0.038646068423986435,43.2,0.03921612724661827,30.1,0.25140970945358276,10.8,0.26299288868904114
3865,C0F1_Eskas_2019_OCT,C0F1_Eskas_2019_OCT,C0F1,Eskas,2019,OCT,77.5,,0,,19,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14810554683208466,17,,231.5,,5.6,,54.7,,14.0,,24.4,,17.8,,11.0,,4.8,0.02602875418961048,85.7,0.02740069106221199,41.6,0.3514261245727539,5.2,0.3349772095680237
3894,C044_Gorbea_2017_OCT,C044_Gorbea_2017_OCT,C044,Gorbea,2017,OCT,86.9,,0,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.110396608710289,4,,32,,0.7,,11.9,,12.1,,26.2,,19.0,,7.2,,14.5,0.03937089443206787,65.9,0.02875799499452114,28.1,0.3623916804790497,18.0,0.32447656989097595
3909,C049_Subijana_2017_OCT,C049_Subijana_2017_OCT,C049,Subijana,2017,OCT,76.1,,1,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10180812329053879,4,,26.9,,0.9,,14.2,,13.1,,28.0,,21.4,,6.4,,7.0,0.03758523240685463,61.2,0.0327131487429142,33.7,0.5535653829574585,20.8,0.3210894465446472
3912,C070_Zaldiaran_2017_OCT,C070_Zaldiaran_2017_OCT,C070,Zaldiaran,2017,OCT,74.9,,0,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1447683870792389,6,,35.4,,3.2,,23,,13.0,,24.7,,17.4,,9.3,,7.6,0.04704384133219719,62.6,0.0314982533454895,44.3,0.2657255530357361,10.9,0.6905169486999512
3922,C0B6_Berna_2017_OCT,C0B6_Berna_2017_OCT,C0B6,Berna,2017,OCT,85.8,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12714269757270813,9,,23.1,,0.6,,7.7,,14.9,,29.8,,22.2,,10.0,,5.1,0.043046049773693085,61.9,0.03195035085082054,32.3,0.2720707952976227,10.0,0.2463781088590622
3964,C084_Behobia_2017_OCT,C084_Behobia_2017_OCT,C084,Behobia,2017,OCT,79.8,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1342933624982834,8,,51,,1.6,,10.4,,16.5,,28.2,,21.0,,12.7,,5.1,0.03637058287858963,61.9,0.03752634674310684,30.3,0.19064924120903015,16.5,0.5072345733642578
3998,C044_Gorbea_2018_OCT,C044_Gorbea_2018_OCT,C044,Gorbea,2018,OCT,90.4,,2,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.06966640055179596,11,,155.5,,3.3,,37.6,,10.4,,24.5,,15.4,,6.7,,12.8,0.036834243685007095,74.9,0.037017516791820526,33.7,0.4022558033466339,5.8,0.3244945704936981
4013,C049_Subijana_2018_OCT,C049_Subijana_2018_OCT,C049,Subijana,2018,OCT,78.1,,2,,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10145856440067291,8,,98,,3.4,,28.5,,11.5,,25.8,,17.5,,6.6,,4.2,0.039512790739536285,79.2,0.03570885956287384,35.5,0.15774987637996674,4.2,0.7826379537582397
4026,C0B6_Berna_2018_OCT,C0B6_Berna_2018_OCT,C0B6,Berna,2018,OCT,86.4,,0,,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10929951816797256,10,,176.5,,6.5,,33,,13.5,,29.5,,19.7,,9.2,,4.4,0.04131563380360603,61.9,0.034741081297397614,31.4,0.20434613525867462,4.0,0.3617776334285736
4050,C0B9_Sangroniz_2018_OCT,C0B9_Sangroniz_2018_OCT,C0B9,Sangroniz,2018,OCT,85.4,,0,,15,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10712075978517532,10,,185.3,,4.2,,38.4,,14.0,,28.6,,19.8,,9.4,,5.1,0.05034172162413597,61.9,0.04293901100754738,29.4,0.16197407245635986,5.4,0.35691794753074646
4068,C084_Behobia_2018_OCT,C084_Behobia_2018_OCT,C084,Behobia,2018,OCT,81.7,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13007348775863647,9,,123.8,,5.8,,28.1,,14.2,,27.9,,18.1,,10.7,,5.4,0.04511148855090141,61.9,0.033381387591362,29.4,0.2633301317691803,10.4,0.28667327761650085
4073,C0F1_Eskas_2018_OCT,C0F1_Eskas_2018_OCT,C0F1,Eskas,2018,OCT,86.8,,2,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.07903463393449783,8,,181,,4.3,,102,,11.9,,25.1,,16.1,,8.8,,6.8,0.05235294625163078,78.5,0.03398774191737175,31.9,0.22239239513874054,15.6,0.32607683539390564
4099,C044_Gorbea_2016_NOV,C044_Gorbea_2016_NOV,C044,Gorbea,2016,NOV,91.3,,0,,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11889386177062988,13,,161.5,,1.9,,54.9,,7.2,,21.4,,11.3,,3.8,,4.8,0.03504285216331482,52.9,0.03215545415878296,31.8,0.13231301307678223,4.0,0.09891141206026077
4115,C070_Zaldiaran_2016_NOV,C070_Zaldiaran_2016_NOV,C070,Zaldiaran,2016,NOV,89.5,,5,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10713782161474228,10,,89.3,,2.6,,31.3,,5.9,,19.6,,8.6,,3.7,,4.8,0.04394109547138214,61.2,0.03210488706827164,30.0,0.24566149711608887,5.0,0.35370877385139465
4125,C0B6_Berna_2016_NOV,C0B6_Berna_2016_NOV,C0B6,Berna,2016,NOV,88.1,,0,,18,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10185713320970535,13,,193.2,,1.4,,57,,9.4,,23.7,,14.4,,5.6,,8.6,0.02465413324534893,67.0,0.03579118102788925,41.8,0.1602291762828827,17.1,0.4929324984550476
4166,C084_Behobia_2016_NOV,C084_Behobia_2016_NOV,C084,Behobia,2016,NOV,79.6,,0,,19,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.13592283427715302,16,,325.2,,3.4,,64.9,,10.7,,22.2,,14.3,,7.7,,6.1,0.03295532241463661,78.5,0.02291889861226082,41.6,0.36847347021102905,4.4,0.27729856967926025
4199,C044_Gorbea_2019_NOV,C044_Gorbea_2019_NOV,C044,Gorbea,2019,NOV,94.8,,3,,28,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09515862166881561,23,,369.4,,3.4,,56.2,,6.2,,18.5,,9.5,,3.4,,5.9,0.04600122198462486,78.5,0.036675263196229935,38.3,0.11197458952665329,3.7,0.36304691433906555
4214,C049_Subijana_2019_NOV,C049_Subijana_2019_NOV,C049,Subijana,2019,NOV,82.9,,5,,26,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08211201429367065,22,,188.2,,1.9,,29.6,,7.5,,20.4,,11.0,,4.0,,7.2,0.028675666078925133,67.0,0.028001336380839348,38.5,0.3157733082771301,4.5,0.22349905967712402
4227,C0B6_Berna_2019_NOV,C0B6_Berna_2019_NOV,C0B6,Berna,2019,NOV,89.4,,0,,28,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.0910288542509079,24,,469.5,,3.6,,82,,9.8,,24.3,,13.5,,6.7,,9.8,0.024254221469163895,61.2,0.03448045626282692,35.0,0.35040178894996643,14.5,0.24859993159770966
4269,C084_Behobia_2019_NOV,C084_Behobia_2019_NOV,C084,Behobia,2019,NOV,81.2,,0,,28,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09480024129152298,24,,505.7,,5.4,,52.1,,10.8,,21.7,,14.0,,8.1,,5.7,0.03710956498980522,97.9,0.029842210933566093,28.1,0.1467795968055725,4.1,0.4207121729850769
4274,C0F1_Eskas_2019_NOV,C0F1_Eskas_2019_NOV,C0F1,Eskas,2019,NOV,87.5,,0,,27,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1063365638256073,25,,634.8,,5.5,,57.6,,7.3,,19.4,,9.9,,5.2,,6.8,0.028451835736632347,77.0,0.03941062092781067,37.7,0.30271634459495544,5.8,0.27356797456741333
4303,C044_Gorbea_2017_NOV,C044_Gorbea_2017_NOV,C044,Gorbea,2017,NOV,88.7,,8,,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11588569730520248,14,,204.8,,3.4,,48,,6.1,,17.2,,11.2,,2.4,,12.0,0.04730738699436188,61.2,0.033243052661418915,38.0,0.13238149881362915,6.1,0.24928118288516998
4318,C049_Subijana_2017_NOV,C049_Subijana_2017_NOV,C049,Subijana,2017,NOV,82.6,,12,,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1282227635383606,12,,84.8,,2.2,,13.8,,6.2,,18.2,,12.6,,1.4,,5.5,0.059837549924850464,67.0,0.03594410419464111,45.2,0.2487679123878479,4.9,0.6393337249755859
4321,C070_Zaldiaran_2017_NOV,C070_Zaldiaran_2017_NOV,C070,Zaldiaran,2017,NOV,80.9,,5,,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1415015608072281,10,,45.7,,2.8,,13.1,,5.9,,15.9,,9.1,,3.5,,14.5,0.0681040957570076,77.0,0.035619113594293594,41.8,0.149672731757164,9.2,0.16563646495342255
4331,C0B6_Berna_2017_NOV,C0B6_Berna_2017_NOV,C0B6,Berna,2017,NOV,88.8,,4,,17,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.07380294799804688,16,,193.5,,4.4,,37.7,,8.8,,22.4,,14.2,,4.8,,5.1,0.038233350962400436,61.2,0.03585956245660782,38.0,0.19578316807746887,5.5,0.1370820552110672
4343,C045_La Garbea_2017_NOV,C045_La Garbea_2017_NOV,C045,La Garbea,2017,NOV,84.7,,0,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10343292355537415,11,,141.8,,4.1,,27.7,,8.5,,17.8,,11.6,,6.1,,5.5,0.031405989080667496,61.9,0.035830412060022354,31.4,0.4776007831096649,14.5,0.37445780634880066
4373,C084_Behobia_2017_NOV,C084_Behobia_2017_NOV,C084,Behobia,2017,NOV,76.5,,0,,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1293741762638092,15,,278.1,,9.6,,94.3,,10.8,,22.5,,14.9,,7.5,,5.1,0.03259211778640747,52.9,0.030756905674934387,31.0,0.1119149699807167,16.5,0.4530948996543884
4378,C0F1_Eskas_2017_NOV,C0F1_Eskas_2017_NOV,C0F1,Eskas,2017,NOV,76.7,,1,,17,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08690940588712692,16,,403,,4.5,,66.4,,8.1,,19.6,,11.5,,5.3,,7.4,0.03176309913396835,61.2,0.058610063046216965,38.0,0.22477282583713531,6.1,0.2633129358291626
4407,C044_Gorbea_2018_NOV,C044_Gorbea_2018_NOV,C044,Gorbea,2018,NOV,90.3,,1,,18,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08466167002916336,15,,103.3,,1.8,,18.4,,7.5,,16.7,,11.9,,4.1,,4.8,0.03629981726408005,52.9,0.03658265620470047,28.6,0.17111264169216156,5.3,0.248960480093956
4422,C049_Subijana_2018_NOV,C049_Subijana_2018_NOV,C049,Subijana,2018,NOV,80.1,,3,,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10250959545373917,14,,73.7,,0.8,,10,,8.5,,16.9,,12.8,,4.6,,6.2,0.045011550188064575,78.5,0.06155213713645935,41.0,0.3608846664428711,5.5,0.45420020818710327
4435,C0B6_Berna_2018_NOV,C0B6_Berna_2018_NOV,C0B6,Berna,2018,NOV,83.9,,0,,19,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12397192418575287,16,,80,,1.3,,22.6,,10.9,,22.1,,16.3,,6.7,,12.9,0.037675634026527405,73.8,0.024860890582203865,42.9,0.12353593856096268,6.2,0.23111622035503387
4459,C0B9_Sangroniz_2018_NOV,C0B9_Sangroniz_2018_NOV,C0B9,Sangroniz,2018,NOV,79.6,,0,,20,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.14374898374080658,13,,86.8,,2.9,,25,,12.0,,22.3,,16.9,,7.4,,5.7,0.044799044728279114,61.9,0.032558541744947433,35.0,0.5752772092819214,18.8,0.32804957032203674
4477,C084_Behobia_2018_NOV,C084_Behobia_2018_NOV,C084,Behobia,2018,NOV,75.8,,0,,19,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11353303492069244,16,,134.5,,2.3,,21.4,,11.9,,21.6,,16.0,,8.1,,7.6,0.036769576370716095,84.2,0.02800608053803444,38.2,0.16397368907928467,5.9,0.3116835355758667
4482,C0F1_Eskas_2018_NOV,C0F1_Eskas_2018_NOV,C0F1,Eskas,2018,NOV,77.8,,0,,19,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11741608381271362,16,,158,,3,,29.5,,9.5,,19.4,,13.3,,6.7,,4.4,0.031091993674635887,78.5,0.025334825739264488,32.8,0.2854652404785156,14.5,0.20828430354595184
4508,C044_Gorbea_2016_DIC,C044_Gorbea_2016_DIC,C044,Gorbea,2016,DIC,95.1,,5,,7,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09814904630184174,5,,26.9,,1,,10.5,,5.3,,14.8,,9.6,,2.1,,4.8,0.031018201261758804,52.9,0.030262121930718422,28.6,0.35261911153793335,4.0,0.17992566525936127
4522,C049_Subijana_2016_DIC,C049_Subijana_2016_DIC,C049,Subijana,2016,DIC,93.3,,9,,6,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1057913601398468,4,,19.9,,0.7,,10.1,,4.8,,15.2,,8.5,,1.7,,6.8,0.05211009830236435,52.9,0.03988082334399223,31.3,0.23350608348846436,3.6,0.6378483176231384
4524,C070_Zaldiaran_2016_DIC,C070_Zaldiaran_2016_DIC,C070,Zaldiaran,2016,DIC,88.8,,2,,5,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09029711782932281,2,,7.8,,0.2,,4,,5.2,,13.9,,8.0,,2.9,,5.2,0.039170991629362106,63.0,0.03122888132929802,29.7,0.27548748254776,5.2,0.7724977731704712
4534,C0B6_Berna_2016_DIC,C0B6_Berna_2016_DIC,C0B6,Berna,2016,DIC,85.4,,3,,8,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.0843919962644577,5,,18.6,,0.5,,6.2,,8.4,,19.1,,13.9,,4.4,,6.8,0.0500040240585804,56.9,0.03603914752602577,32.3,0.2679901123046875,5.4,0.2750852704048157
4575,C084_Behobia_2016_DIC,C084_Behobia_2016_DIC,C084,Behobia,2016,DIC,72.5,,1,,6,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.08742530643939972,4,,13.3,,0.8,,5.6,,10.3,,20.1,,14.7,,6.6,,6.8,0.056003592908382416,52.9,0.03706781193614006,29.3,0.36425530910491943,5.2,0.24044784903526306
4608,C044_Gorbea_2019_DIC,C044_Gorbea_2019_DIC,C044,Gorbea,2019,DIC,92.1,,11,,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11518613249063492,11,,133.1,,1.4,,62.9,,5.2,,15.9,,9.7,,1.6,,10.1,0.023268025368452072,63.7,0.030219851061701775,31.4,0.2007286250591278,4.5,0.26361870765686035
4623,C049_Subijana_2019_DIC,C049_Subijana_2019_DIC,C049,Subijana,2019,DIC,84.7,,12,,14,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09190890192985535,12,,64.3,,1.3,,20.5,,5.7,,16.5,,10.4,,1.6,,4.6,0.03351603075861931,61.9,0.030820271000266075,29.4,0.21246838569641113,4.1,0.19133321940898895
4636,C0B6_Berna_2019_DIC,C0B6_Berna_2019_DIC,C0B6,Berna,2019,DIC,85.9,,5,,15,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.09008792042732239,13,,152.1,,1.9,,64.6,,8.8,,20.8,,14.7,,4.6,,7.1,0.031552981585264206,96.5,0.03151630982756615,38.0,0.19971324503421783,5.0,0.4271477162837982
